RegionID,Zip Code,City,State,Metro,CountyName,Number of Rooms,Price (2020-02),Population,Avg. Income/H/hold,Latitude,Longitude
72584,33417,Century Village,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,5.0,344985.0,27755,26748.0,26.719003999999998,-80.125685
72042,32526,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,1.0,125246.0,31879,40946.0,30.497729999999997,-87.365144
72042,32526,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,2.0,101915.0,31879,40946.0,30.497729999999997,-87.365144
72042,32526,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,3.0,158604.0,31879,40946.0,30.497729999999997,-87.365144
72042,32526,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,4.0,226759.0,31879,40946.0,30.497729999999997,-87.365144
72042,32526,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,5.0,332198.0,31879,40946.0,30.497729999999997,-87.365144
73050,34231,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,1.0,146814.0,31885,40385.0,27.267477000000003,-82.521929
73050,34231,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,2.0,216755.0,31885,40385.0,27.267477000000003,-82.521929
73050,34231,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,3.0,294101.0,31885,40385.0,27.267477000000003,-82.521929
73050,34231,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,4.0,567727.0,31885,40385.0,27.267477000000003,-82.521929
72479,33177,South Miami Heights,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,310197.0,45482,46699.0,25.597827,-80.403707
72479,33177,South Miami Heights,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,261198.0,45482,46699.0,25.597827,-80.403707
72479,33177,South Miami Heights,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,310666.0,45482,46699.0,25.597827,-80.403707
72479,33177,South Miami Heights,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,367234.0,45482,46699.0,25.597827,-80.403707
72479,33177,South Miami Heights,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,453697.0,45482,46699.0,25.597827,-80.403707
72437,33134,Coral Gables,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,218387.0,34045,44741.0,25.753332,-80.270379
72437,33134,Coral Gables,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,384663.0,34045,44741.0,25.753332,-80.270379
72497,33196,The Hammocks,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,151103.0,34661,53333.0,25.664773999999998,-80.603219
72497,33196,The Hammocks,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,182161.0,34661,53333.0,25.664773999999998,-80.603219
72497,33196,The Hammocks,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,336854.0,34661,53333.0,25.664773999999998,-80.603219
72497,33196,The Hammocks,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,410317.0,34661,53333.0,25.664773999999998,-80.603219
72497,33196,The Hammocks,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,461083.0,34661,53333.0,25.664773999999998,-80.603219
72620,33461,Palm Springs,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1.0,59205.0,35754,32331.0,26.618592,-80.09082
72620,33461,Palm Springs,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2.0,143240.0,35754,32331.0,26.618592,-80.09082
72620,33461,Palm Springs,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3.0,255717.0,35754,32331.0,26.618592,-80.09082
72620,33461,Palm Springs,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4.0,289952.0,35754,32331.0,26.618592,-80.09082
72620,33461,Palm Springs,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,5.0,341041.0,35754,32331.0,26.618592,-80.09082
72910,33917,North Fort Myers,FL,Cape Coral-Fort Myers,Lee County,1.0,100126.0,28561,33120.0,26.732962,-81.83949100000001
72910,33917,North Fort Myers,FL,Cape Coral-Fort Myers,Lee County,2.0,160445.0,28561,33120.0,26.732962,-81.83949100000001
72910,33917,North Fort Myers,FL,Cape Coral-Fort Myers,Lee County,3.0,243404.0,28561,33120.0,26.732962,-81.83949100000001
72910,33917,North Fort Myers,FL,Cape Coral-Fort Myers,Lee County,4.0,320248.0,28561,33120.0,26.732962,-81.83949100000001
72910,33917,North Fort Myers,FL,Cape Coral-Fort Myers,Lee County,5.0,378303.0,28561,33120.0,26.732962,-81.83949100000001
72029,32507,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,1.0,188154.0,29178,35012.0,30.339837,-87.37378299999999
72029,32507,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,2.0,208154.0,29178,35012.0,30.339837,-87.37378299999999
72029,32507,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,3.0,216459.0,29178,35012.0,30.339837,-87.37378299999999
72029,32507,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,4.0,330298.0,29178,35012.0,30.339837,-87.37378299999999
72029,32507,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,5.0,724798.0,29178,35012.0,30.339837,-87.37378299999999
72640,33484,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1.0,64211.0,24390,33395.0,26.45723,-80.137519
72640,33484,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2.0,143657.0,24390,33395.0,26.45723,-80.137519
72640,33484,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3.0,277684.0,24390,33395.0,26.45723,-80.137519
72640,33484,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4.0,426608.0,24390,33395.0,26.45723,-80.137519
72324,32955,Rockledge,FL,Palm Bay-Melbourne-Titusville,Brevard County,1.0,115109.0,26036,46276.0,28.281582,-80.79020200000001
72324,32955,Rockledge,FL,Palm Bay-Melbourne-Titusville,Brevard County,2.0,158482.0,26036,46276.0,28.281582,-80.79020200000001
72324,32955,Rockledge,FL,Palm Bay-Melbourne-Titusville,Brevard County,3.0,235827.0,26036,46276.0,28.281582,-80.79020200000001
72324,32955,Rockledge,FL,Palm Bay-Melbourne-Titusville,Brevard County,4.0,329582.0,26036,46276.0,28.281582,-80.79020200000001
72324,32955,Rockledge,FL,Palm Bay-Melbourne-Titusville,Brevard County,5.0,462716.0,26036,46276.0,28.281582,-80.79020200000001
72577,33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1.0,158720.0,27174,49840.0,26.851011,-80.088827
72577,33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2.0,234462.0,27174,49840.0,26.851011,-80.088827
72577,33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3.0,396045.0,27174,49840.0,26.851011,-80.088827
72577,33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4.0,488408.0,27174,49840.0,26.851011,-80.088827
73031,34207,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,1.0,57483.0,30690,28190.0,27.438988000000002,-82.57791
73031,34207,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,2.0,129250.0,30690,28190.0,27.438988000000002,-82.57791
73031,34207,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,3.0,198380.0,30690,28190.0,27.438988000000002,-82.57791
73031,34207,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,4.0,221434.0,30690,28190.0,27.438988000000002,-82.57791
73031,34207,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,5.0,278688.0,30690,28190.0,27.438988000000002,-82.57791
72370,33032,Princeton,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,130760.0,20716,33873.0,25.527826,-80.379615
72370,33032,Princeton,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,208067.0,20716,33873.0,25.527826,-80.379615
72370,33032,Princeton,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,259211.0,20716,33873.0,25.527826,-80.379615
72370,33032,Princeton,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,297894.0,20716,33873.0,25.527826,-80.379615
72370,33032,Princeton,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,352723.0,20716,33873.0,25.527826,-80.379615
72611,33445,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1.0,85495.0,28061,42653.0,26.455288,-80.10635
72611,33445,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2.0,145812.0,28061,42653.0,26.455288,-80.10635
72611,33445,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3.0,336762.0,28061,42653.0,26.455288,-80.10635
72611,33445,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4.0,451652.0,28061,42653.0,26.455288,-80.10635
72611,33445,Delray Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,5.0,566220.0,28061,42653.0,26.455288,-80.10635
72884,33881,Winter Haven,FL,Lakeland-Winter Haven,Polk County,1.0,72556.0,28225,30438.0,28.058391999999998,-81.711269
72884,33881,Winter Haven,FL,Lakeland-Winter Haven,Polk County,2.0,89540.0,28225,30438.0,28.058391999999998,-81.711269
72884,33881,Winter Haven,FL,Lakeland-Winter Haven,Polk County,3.0,166778.0,28225,30438.0,28.058391999999998,-81.711269
72884,33881,Winter Haven,FL,Lakeland-Winter Haven,Polk County,4.0,224836.0,28225,30438.0,28.058391999999998,-81.711269
72884,33881,Winter Haven,FL,Lakeland-Winter Haven,Polk County,5.0,267606.0,28225,30438.0,28.058391999999998,-81.711269
72172,32724,Deland,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,1.0,128973.0,25364,34216.0,29.080238,-81.261673
72172,32724,Deland,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,2.0,145663.0,25364,34216.0,29.080238,-81.261673
72172,32724,Deland,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,3.0,213385.0,25364,34216.0,29.080238,-81.261673
72172,32724,Deland,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,4.0,297605.0,25364,34216.0,29.080238,-81.261673
72172,32724,Deland,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,5.0,349200.0,25364,34216.0,29.080238,-81.261673
72163,32714,Altamonte Springs,FL,Orlando-Kissimmee-Sanford,Seminole County,1.0,89426.0,34656,44130.0,28.662559,-81.41175600000001
72163,32714,Altamonte Springs,FL,Orlando-Kissimmee-Sanford,Seminole County,2.0,137890.0,34656,44130.0,28.662559,-81.41175600000001
72163,32714,Altamonte Springs,FL,Orlando-Kissimmee-Sanford,Seminole County,3.0,229029.0,34656,44130.0,28.662559,-81.41175600000001
72163,32714,Altamonte Springs,FL,Orlando-Kissimmee-Sanford,Seminole County,4.0,306356.0,34656,44130.0,28.662559,-81.41175600000001
72163,32714,Altamonte Springs,FL,Orlando-Kissimmee-Sanford,Seminole County,5.0,367544.0,34656,44130.0,28.662559,-81.41175600000001
72713,33610,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,100911.0,32397,27118.0,27.998214,-82.378016
72713,33610,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,137401.0,32397,27118.0,27.998214,-82.378016
72713,33610,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,166369.0,32397,27118.0,27.998214,-82.378016
72713,33610,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,185703.0,32397,27118.0,27.998214,-82.378016
72713,33610,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,221931.0,32397,27118.0,27.998214,-82.378016
72434,33131,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,299379.0,4723,56297.0,25.760666,-80.18446
72434,33131,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,481499.0,4723,56297.0,25.760666,-80.18446
72182,32738,Deltona,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,1.0,115880.0,34669,41363.0,28.911971,-81.186276
72182,32738,Deltona,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,2.0,145260.0,34669,41363.0,28.911971,-81.186276
72182,32738,Deltona,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,3.0,188966.0,34669,41363.0,28.911971,-81.186276
72182,32738,Deltona,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,4.0,231059.0,34669,41363.0,28.911971,-81.186276
72182,32738,Deltona,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,5.0,263137.0,34669,41363.0,28.911971,-81.186276
72727,33624,Greater Carrollwood,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,102828.0,45065,53565.0,28.082145,-82.522047
72727,33624,Greater Carrollwood,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,167204.0,45065,53565.0,28.082145,-82.522047
72727,33624,Greater Carrollwood,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,252207.0,45065,53565.0,28.082145,-82.522047
72727,33624,Greater Carrollwood,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,315191.0,45065,53565.0,28.082145,-82.522047
72727,33624,Greater Carrollwood,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,429528.0,45065,53565.0,28.082145,-82.522047
73023,34145,Marco Island,FL,Naples-Immokalee-Marco Island,Collier County,1.0,246135.0,15213,59615.0,25.943720000000003,-81.722378
73023,34145,Marco Island,FL,Naples-Immokalee-Marco Island,Collier County,2.0,424842.0,15213,59615.0,25.943720000000003,-81.722378
72356,33018,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,149889.0,37725,45159.0,25.924998000000002,-80.393858
72356,33018,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,205512.0,37725,45159.0,25.924998000000002,-80.393858
72356,33018,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,330551.0,37725,45159.0,25.924998000000002,-80.393858
72356,33018,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,423866.0,37725,45159.0,25.924998000000002,-80.393858
72356,33018,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,503709.0,37725,45159.0,25.924998000000002,-80.393858
72243,32818,Pine Hills,FL,Orlando-Kissimmee-Sanford,Orange County,1.0,55837.0,35679,42596.0,28.586001,-81.488602
72243,32818,Pine Hills,FL,Orlando-Kissimmee-Sanford,Orange County,2.0,149912.0,35679,42596.0,28.586001,-81.488602
72243,32818,Pine Hills,FL,Orlando-Kissimmee-Sanford,Orange County,3.0,218366.0,35679,42596.0,28.586001,-81.488602
72243,32818,Pine Hills,FL,Orlando-Kissimmee-Sanford,Orange County,4.0,248498.0,35679,42596.0,28.586001,-81.488602
72243,32818,Pine Hills,FL,Orlando-Kissimmee-Sanford,Orange County,5.0,256022.0,35679,42596.0,28.586001,-81.488602
72474,33172,Fountainbleau,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,149420.0,38515,35381.0,25.786909,-80.361253
72474,33172,Fountainbleau,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,192640.0,38515,35381.0,25.786909,-80.361253
72474,33172,Fountainbleau,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,246080.0,38515,35381.0,25.786909,-80.361253
72474,33172,Fountainbleau,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,473351.0,38515,35381.0,25.786909,-80.361253
72474,33172,Fountainbleau,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,603662.0,38515,35381.0,25.786909,-80.361253
71861,32207,Jacksonville,FL,Jacksonville,Duval County,1.0,145194.0,33753,35568.0,30.291016,-81.63459499999999
71861,32207,Jacksonville,FL,Jacksonville,Duval County,2.0,145439.0,33753,35568.0,30.291016,-81.63459499999999
71861,32207,Jacksonville,FL,Jacksonville,Duval County,3.0,187722.0,33753,35568.0,30.291016,-81.63459499999999
71861,32207,Jacksonville,FL,Jacksonville,Duval County,4.0,336295.0,33753,35568.0,30.291016,-81.63459499999999
72568,33401,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1.0,165500.0,20510,30642.0,26.719755,-80.06966899999999
72568,33401,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2.0,257445.0,20510,30642.0,26.719755,-80.06966899999999
72568,33401,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3.0,331215.0,20510,30642.0,26.719755,-80.06966899999999
72568,33401,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4.0,499659.0,20510,30642.0,26.719755,-80.06966899999999
72568,33401,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,5.0,731420.0,20510,30642.0,26.719755,-80.06966899999999
72811,33771,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1.0,79102.0,29225,31483.0,27.90662,-82.758783
72811,33771,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2.0,165750.0,29225,31483.0,27.90662,-82.758783
72811,33771,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,3.0,230856.0,29225,31483.0,27.90662,-82.758783
72811,33771,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,4.0,267673.0,29225,31483.0,27.90662,-82.758783
72811,33771,Largo,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,5.0,325967.0,29225,31483.0,27.90662,-82.758783
72157,32707,Casselberry,FL,Orlando-Kissimmee-Sanford,Seminole County,1.0,87727.0,33716,42831.0,28.657532,-81.313573
72157,32707,Casselberry,FL,Orlando-Kissimmee-Sanford,Seminole County,2.0,170361.0,33716,42831.0,28.657532,-81.313573
72157,32707,Casselberry,FL,Orlando-Kissimmee-Sanford,Seminole County,3.0,240432.0,33716,42831.0,28.657532,-81.313573
72157,32707,Casselberry,FL,Orlando-Kissimmee-Sanford,Seminole County,4.0,306707.0,33716,42831.0,28.657532,-81.313573
72157,32707,Casselberry,FL,Orlando-Kissimmee-Sanford,Seminole County,5.0,395140.0,33716,42831.0,28.657532,-81.313573
72237,32811,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,1.0,96921.0,33391,32984.0,28.521568,-81.44742099999999
72237,32811,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,2.0,126298.0,33391,32984.0,28.521568,-81.44742099999999
72237,32811,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,3.0,152019.0,33391,32984.0,28.521568,-81.44742099999999
72237,32811,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,4.0,169552.0,33391,32984.0,28.521568,-81.44742099999999
72237,32811,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,5.0,206721.0,33391,32984.0,28.521568,-81.44742099999999
72594,33428,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1.0,124129.0,37682,52266.0,26.356371000000003,-80.240048
72594,33428,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,2.0,170239.0,37682,52266.0,26.356371000000003,-80.240048
72594,33428,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3.0,317534.0,37682,52266.0,26.356371000000003,-80.240048
72594,33428,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,4.0,437365.0,37682,52266.0,26.356371000000003,-80.240048
72594,33428,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,5.0,601834.0,37682,52266.0,26.356371000000003,-80.240048
73051,34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,1.0,91537.0,31969,43931.0,27.324845,-82.471887
73051,34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,2.0,187658.0,31969,43931.0,27.324845,-82.471887
73051,34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,3.0,258965.0,31969,43931.0,27.324845,-82.471887
73051,34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,4.0,314395.0,31969,43931.0,27.324845,-82.471887
73051,34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,5.0,395906.0,31969,43931.0,27.324845,-82.471887
72883,33880,Winter Haven,FL,Lakeland-Winter Haven,Polk County,1.0,70660.0,33778,34293.0,27.986734000000002,-81.766784
72883,33880,Winter Haven,FL,Lakeland-Winter Haven,Polk County,2.0,100351.0,33778,34293.0,27.986734000000002,-81.766784
72883,33880,Winter Haven,FL,Lakeland-Winter Haven,Polk County,3.0,164308.0,33778,34293.0,27.986734000000002,-81.766784
72883,33880,Winter Haven,FL,Lakeland-Winter Haven,Polk County,4.0,213344.0,33778,34293.0,27.986734000000002,-81.766784
72883,33880,Winter Haven,FL,Lakeland-Winter Haven,Polk County,5.0,275312.0,33778,34293.0,27.986734000000002,-81.766784
72689,33573,Sun City Center,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,75574.0,16321,38101.0,27.710634999999996,-82.362978
72689,33573,Sun City Center,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,171116.0,16321,38101.0,27.710634999999996,-82.362978
72689,33573,Sun City Center,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,234071.0,16321,38101.0,27.710634999999996,-82.362978
72689,33573,Sun City Center,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,235506.0,16321,38101.0,27.710634999999996,-82.362978
72689,33573,Sun City Center,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,5.0,261362.0,16321,38101.0,27.710634999999996,-82.362978
72714,33611,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1.0,132841.0,29837,39146.0,27.891345,-82.50566500000001
72714,33611,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,2.0,226808.0,29837,39146.0,27.891345,-82.50566500000001
72714,33611,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3.0,312679.0,29837,39146.0,27.891345,-82.50566500000001
72714,33611,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,4.0,573294.0,29837,39146.0,27.891345,-82.50566500000001
73244,34983,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,1.0,150663.0,27079,39149.0,27.319903000000004,-80.351884
73244,34983,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,2.0,171434.0,27079,39149.0,27.319903000000004,-80.351884
73244,34983,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,3.0,221437.0,27079,39149.0,27.319903000000004,-80.351884
73244,34983,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,4.0,262702.0,27079,39149.0,27.319903000000004,-80.351884
73244,34983,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,5.0,317214.0,27079,39149.0,27.319903000000004,-80.351884
71915,32304,Tallahassee,FL,Tallahassee,Leon County,1.0,58572.0,38765,14826.0,30.453845,-84.352746
71915,32304,Tallahassee,FL,Tallahassee,Leon County,2.0,78880.0,38765,14826.0,30.453845,-84.352746
71915,32304,Tallahassee,FL,Tallahassee,Leon County,3.0,107000.0,38765,14826.0,30.453845,-84.352746
71915,32304,Tallahassee,FL,Tallahassee,Leon County,4.0,142831.0,38765,14826.0,30.453845,-84.352746
71915,32304,Tallahassee,FL,Tallahassee,Leon County,5.0,190647.0,38765,14826.0,30.453845,-84.352746
72354,33016,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,130215.0,43347,35762.0,25.89198,-80.330013
72354,33016,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,168669.0,43347,35762.0,25.89198,-80.330013
72354,33016,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3.0,285265.0,43347,35762.0,25.89198,-80.330013
72354,33016,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,4.0,542158.0,43347,35762.0,25.89198,-80.330013
72354,33016,Hialeah,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,5.0,687236.0,43347,35762.0,25.89198,-80.330013
72056,32547,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,1.0,153086.0,28639,37773.0,30.45106,-86.625037
72056,32547,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,2.0,141401.0,28639,37773.0,30.45106,-86.625037
72056,32547,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,3.0,222132.0,28639,37773.0,30.45106,-86.625037
72056,32547,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,4.0,297131.0,28639,37773.0,30.45106,-86.625037
72056,32547,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,5.0,346933.0,28639,37773.0,30.45106,-86.625037
71806,32127,Port Orange,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,1.0,139701.0,30272,40309.0,29.107408000000003,-80.982884
71806,32127,Port Orange,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,2.0,208697.0,30272,40309.0,29.107408000000003,-80.982884
71806,32127,Port Orange,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,3.0,257402.0,30272,40309.0,29.107408000000003,-80.982884
71806,32127,Port Orange,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,4.0,364802.0,30272,40309.0,29.107408000000003,-80.982884
71806,32127,Port Orange,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,5.0,636481.0,30272,40309.0,29.107408000000003,-80.982884
72028,32506,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,1.0,75545.0,32944,34252.0,30.393112,-87.351445
72028,32506,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,2.0,95376.0,32944,34252.0,30.393112,-87.351445
72028,32506,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,3.0,151477.0,32944,34252.0,30.393112,-87.351445
72028,32506,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,4.0,219384.0,32944,34252.0,30.393112,-87.351445
72028,32506,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,5.0,263941.0,32944,34252.0,30.393112,-87.351445
73004,34110,Naples,FL,Naples-Immokalee-Marco Island,Collier County,1.0,129771.0,15683,53761.0,26.295327,-81.78404499999999
73004,34110,Naples,FL,Naples-Immokalee-Marco Island,Collier County,2.0,235119.0,15683,53761.0,26.295327,-81.78404499999999
73004,34110,Naples,FL,Naples-Immokalee-Marco Island,Collier County,3.0,454191.0,15683,53761.0,26.295327,-81.78404499999999
72458,33155,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1.0,133200.0,44142,44400.0,25.737887,-80.311201
72458,33155,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,2.0,362631.0,44142,44400.0,25.737887,-80.311201
